Offer SKU;Product SKU;Category code;Category label;Product;Offer state;Price;Original price;Quantity;Alert threshold;Logistic Class;Activated;Available Start Date;Available End Date;Discount price;Discount Start Date;Discount End Date;EAN;Inactivity reason;Fulfillment center code
0005323607;M5056798421232;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'B Soho' Real Leather Biker Jacket;New;148.27;230.00;0;;INIT;no;;;148.27;;;5056798421232;Out of stock;DEFAULT
0004415500;M5060821289423;women-accessories-womens_bags_and_purses;Womens Bags & Purses;'Incanto Infinito' Vintage Woven Leather Shoulder Bag;New;89.99;89.99;2;;INIT;yes;;;;;;5060821289423;;DEFAULT
0004682303;M5056798424776;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Nirma' Detachable Hood Leather Biker Jacket;New;111.99;169.00;1;;INIT;yes;;;111.99;;;5056798424776;;DEFAULT
0004995704;M5056798417891;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Malmo' Two-In-One Detachable Hood Leather Jacket;New;237.79;249.00;0;;INIT;no;;;237.79;;;5056798417891;Out of stock;DEFAULT
0004235107;M5056798417525;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Fons' Leather Slim Fit Biker Jacket;New;226.65;229.00;4;;INIT;yes;;;226.65;;;5056798417525;;DEFAULT
0004845708;M5056798423427;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Lillian' Real Leather Biker Jacket;New;187.19;269.00;2;;INIT;yes;;;187.19;;;5056798423427;;DEFAULT
0004828001;M5056798423854;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Casey' Real Leather Biker Jacket;New;199.00;199.00;2;;INIT;yes;;;;;;5056798423854;;DEFAULT
0003705805;M5056798423694;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Casey' Real Leather Biker Jacket;New;199.00;199.00;2;;INIT;yes;;;;;;5056798423694;;DEFAULT
0002192106;M5056798416078;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Alaska' Long Length Toscana Suede Leather Coat;New;999.99;999.99;0;;INIT;no;;;;;;5056798416078;Out of stock;DEFAULT
0004361805;M5056798426404;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Wendy' Real Leather Side Zip Biker Jacket;New;118.78;179.00;0;;INIT;no;;;118.78;;;5056798426404;Out of stock;DEFAULT
0004678703;M5056798424479;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Real Leather Biker Jacket with Detachable Hood;New;125.59;169.00;3;;INIT;yes;;;125.59;;;5056798424479;;DEFAULT
0002518706;M5056798422796;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Serefina' Real Leather Biker Jacket;New;179.00;179.00;2;;INIT;yes;;;;;;5056798422796;;DEFAULT
0004503500;M5056798435888;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Tab Zip Top Real Leather Crossbody Bag;New;39.99;59.99;0;;INIT;no;;;39.99;;;5056798435888;Out of stock;DEFAULT
0004683507;M5056798425018;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Nirma' Detachable Hood Leather Biker Jacket;New;133.54;189.00;0;;INIT;no;;;133.54;;;5056798425018;Out of stock;DEFAULT
0004051210;M5056798424042;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Soho' Real Leather Biker Jacket;New;257.07;269.00;0;;INIT;no;;;257.07;;;5056798424042;Out of stock;DEFAULT
0004683501;M5056798424950;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Nirma' Detachable Hood Leather Biker Jacket;New;125.59;169.00;2;;INIT;yes;;;125.59;;;5056798424950;;DEFAULT
0003777909;M5056798422628;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Ciara' Real Leather Biker Jacket;New;259.99;289.00;5;;INIT;yes;;;259.99;;;5056798422628;;DEFAULT
0004898400;M5056798428378;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Real Leather Card Holder & Key Ring Gift Set;New;18.66;29.99;251;;INIT;yes;;;18.66;;;5056798428378;;DEFAULT
0004289200;M5061042996732;women-accessories-womens_bags_and_purses;Womens Bags & Purses;6 Card RFID Protected Zip Around Leather Purse;New;23.99;32.00;0;;INIT;no;;;23.99;;;5061042996732;Out of stock;DEFAULT
0005158112;M5056798438476;men-footwear-mens_shoes;Mens Shoes;'Maverick' Classic Suede Sheepskin Moccasins;New;74.67;135.00;0;;INIT;no;;;74.67;;;5056798438476;Out of stock;DEFAULT
0004864907;M5061027912566;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Francesca' Collarless Real Leather Fashion Jacket;New;219.67;269.00;3;;INIT;yes;;;219.67;;;5061027912566;;DEFAULT
0005362312;M5056798438346;women-footwear-womens_flats;Womens Flats;Real Sheepskin Unisex Slippers;New;63.99;110.00;1;;INIT;yes;;;63.99;;;5056798438346;;DEFAULT
0004951910;M5061049601783;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Ferdinando' Mens Leather Bomber Jacket;New;263.47;285.00;0;;INIT;no;;;263.47;;;5061049601783;Out of stock;DEFAULT
0003703410;M5056798423243;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Lillian' Real Leather Biker Jacket;New;187.19;309.00;0;;INIT;no;;;187.19;;;5056798423243;Out of stock;DEFAULT
0005455307;M5056798447638;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Giulia' Ladies Veg Tanned Leather Biker Jacket;New;206.66;259.00;3;;INIT;yes;;;206.66;;;5056798447638;;DEFAULT
0004062100;M5056798428583;home-rugs;Rugs;Australian Sheepskin Quad Rug;New;239.99;275.00;1;;INIT;yes;;;239.99;;;5056798428583;;DEFAULT
0004679904;M5056798424684;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Real Leather Biker Jacket with Detachable Hood;New;125.59;169.00;0;;INIT;no;;;125.59;;;5056798424684;Out of stock;DEFAULT
0003776701;M5056798422642;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Ciara' Real Leather Biker Jacket;New;199.99;229.00;4;;INIT;yes;;;199.99;;;5056798422642;;DEFAULT
0004197800;M5056798429269;childrenswear-accessories-childrens_accessories;Childrens Accessories;'Cutie' Real Sheepskin Unisex Baby Booties;New;37.32;64.99;5;;INIT;yes;;;37.32;;;5056798429269;;DEFAULT
0004678706;M5056798424509;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Real Leather Biker Jacket with Detachable Hood;New;125.59;169.00;0;;INIT;no;;;125.59;;;5056798424509;Out of stock;DEFAULT
0003214000;M5056798435918;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Real Leather Medium Handbag;New;70.66;129.00;0;;INIT;no;;;70.66;;;5056798435918;Out of stock;DEFAULT
0004828009;M5056798423939;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Casey' Real Leather Biker Jacket;New;259.00;259.00;2;;INIT;yes;;;;;;5056798423939;;DEFAULT
0004496805;M5056798434331;men-footwear-mens_shoes;Mens Shoes;'Duke' Classic Suede Sheepskin Slippers;New;53.32;79.99;2;;INIT;yes;;;53.32;;;5056798434331;;DEFAULT
0005477600;M5056798443753;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Stylish Real Leather Small Satchel Bag;New;85.00;85.00;2;;INIT;yes;;;;;;5056798443753;;DEFAULT
0004197400;M5056798429252;childrenswear-accessories-childrens_accessories;Childrens Accessories;'Cutie' Real Sheepskin Unisex Baby Booties;New;37.32;64.99;14;;INIT;yes;;;37.32;;;5056798429252;;DEFAULT
0005461910;M5056798447560;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Vento' Real Leather Biker Jacket;New;291.72;349.00;0;;INIT;no;;;291.72;;;5056798447560;Out of stock;DEFAULT
0004195800;M5060821284411;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;Vintage Oily Leather Travel Bag;New;93.32;119.99;3;;INIT;yes;;;93.32;;;5060821284411;;DEFAULT
0005484303;M5056798450386;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Berlin' Real Leather Biker Jacket;New;199.00;199.00;3;;INIT;yes;;;;;;5056798450386;;DEFAULT
0001869408;M5056798419949;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Chambery' Collarless Real Leather Jacket;New;139.99;229.00;0;;INIT;no;;;139.99;;;5056798419949;Out of stock;DEFAULT
0004631307;M5056798425698;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Real Leather Biker Jacket with Biker Patched Details;New;158.93;229.00;0;;INIT;no;;;158.93;;;5056798425698;Out of stock;DEFAULT
0005429207;M5056798446006;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Francesca' Collarless Real Leather Fashion Jacket;New;219.46;269.00;1;;INIT;yes;;;219.46;;;5056798446006;;DEFAULT
0004196700;M5056798430951;accessories-luggage;Luggage;Oily Leather Large Weekend Holdall;New;199.99;249.99;0;;INIT;no;;;199.99;;;5056798430951;Out of stock;DEFAULT
0005426810;M5056798445535;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Casual Leather Jacket with Classic Collar;New;329.00;329.00;1;;INIT;yes;;;;;;5056798445535;;DEFAULT
0005184303;M5056798433808;women-footwear-womens_boots;Womens Boots;Real Sheepskin Booties;New;74.67;130.00;1;;INIT;yes;;;74.67;;;5056798433808;;DEFAULT
0003703402;M5056798423168;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Lillian' Real Leather Biker Jacket;New;187.19;229.00;5;;INIT;yes;;;187.19;;;5056798423168;;DEFAULT
0003269000;M5056798425551;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Real Leather Large Studded Clutch Bag;New;59.99;59.99;27;;INIT;yes;;;;;;5056798425551;;DEFAULT
0005364408;M5056798438148;women-footwear-womens_flats;Womens Flats;'Petra' Sheepskin Shoes with Fur Lining;New;79.99;120.00;2;;INIT;yes;;;79.99;;;5056798438148;;DEFAULT
0003191110;M5056798407427;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Scarlett' Real Leather Biker Jacket;New;305.00;305.00;0;;INIT;no;;;;;;5056798407427;Out of stock;DEFAULT
0004060200;M5056798428620;home-soft_furnishings;Soft Furnishings;Real Sheepskin Fluffy Cushion;New;66.67;74.95;6;;INIT;yes;;;66.67;;;5056798428620;;DEFAULT
0005059209;M5056798423137;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Lillian' Real Leather Biker Jacket;New;187.19;289.00;1;;INIT;yes;;;187.19;;;5056798423137;;DEFAULT
0004684707;M5056798425117;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Nirma' Detachable Hood Leather Biker Jacket;New;133.54;189.00;0;;INIT;no;;;133.54;;;5056798425117;Out of stock;DEFAULT
0005469800;M5056798443029;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Elegant Leather Crossbody Bag with Twist Lock;New;80.00;80.00;3;;INIT;yes;;;;;;5056798443029;;DEFAULT
0005007707;M5056798446914;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Veg Tanned Biker Jacket With Double Button Mandarin Collar;New;259.00;259.00;2;;INIT;yes;;;;;;5056798446914;;DEFAULT
0005183203;M5056798433747;women-footwear-womens_boots;Womens Boots;Real Sheepskin Booties;New;74.67;130.00;3;;INIT;yes;;;74.67;;;5056798433747;;DEFAULT
0004502305;M5056798434638;men-footwear-mens_shoes;Mens Shoes;'Duke' Classic Suede Sheepskin Slippers;New;53.32;79.99;5;;INIT;yes;;;53.32;;;5056798434638;;DEFAULT
0005374901;M5056798438711;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Jan' Real Leather Biker Style Jacket With Faux Fur Lining;New;212.27;249.00;2;;INIT;yes;;;212.27;;;5056798438711;;DEFAULT
0001911403;M5056798439329;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Kore' Real Leather Biker Jacket;New;173.32;179.00;2;;INIT;yes;;;173.32;;;5056798439329;;DEFAULT
0005306609;M5056798439855;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'2418' Ladies Leather Biker Jacket with Faux Fur;New;244.27;409.00;1;;INIT;yes;;;244.27;;;5056798439855;;DEFAULT
0005393802;M5056798442732;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Lucia' Real Leather Fashion Single Breasted Blazer;New;212.27;229.00;0;;INIT;no;;;212.27;;;5056798442732;Out of stock;DEFAULT
0005374907;M5056798438773;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Jan' Real Leather Biker Style Jacket With Faux Fur Lining;New;233.60;269.00;2;;INIT;yes;;;233.60;;;5056798438773;;DEFAULT
0002516310;M5056798423038;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Serefina' Real Leather Biker Jacket;New;259.00;259.00;0;;INIT;no;;;;;;5056798423038;Out of stock;DEFAULT
0002063002;M5056798436397;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Lynette' Sheepskin Duffle Coat;New;531.32;799.00;1;;INIT;yes;;;531.32;;;5056798436397;;DEFAULT
0005445400;M5056798441803;women-accessories-womens_bags_and_purses;Womens Bags & Purses;'Maristella' Real Leather Handbag with Detachable Crossbody Strap;New;126.66;155.00;50;;INIT;yes;;;126.66;;;5056798441803;;DEFAULT
0001606602;M5056798436458;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Nicola' Real Leather Hooded Jacket Women Coat;New;159.58;299.00;5;;INIT;yes;;;159.58;;;5056798436458;;DEFAULT
0001871807;M5056798437295;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Real Leather Mandarin Collar Jacket;New;131.25;209.00;0;;INIT;no;;;131.25;;;5056798437295;Out of stock;DEFAULT
0001831004;M5056798437202;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Real Leather Mandarin Collar Jacket;New;131.25;189.00;0;;INIT;no;;;131.25;;;5056798437202;Out of stock;DEFAULT
0004673907;M5056798424615;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Real Leather Biker Jacket with Detachable Hood;New;147.14;189.00;0;;INIT;no;;;147.14;;;5056798424615;Out of stock;DEFAULT
0005320607;M5056798419444;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Real Leather Mandarin Collar Biker Jacket;New;185.60;239.00;10;;INIT;yes;;;185.60;;;5056798419444;;DEFAULT
0005247807;M5056798406390;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Anne' Leather Jacket with Adjustable Waist String;New;246.87;259.00;2;;INIT;yes;;;246.87;;;5056798406390;;DEFAULT
0005460709;M5056798447355;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Vento' Real Leather Biker Jacket;New;271.72;329.00;3;;INIT;yes;;;271.72;;;5056798447355;;DEFAULT
0004899905;M5056798445887;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Aliona' Real Leather Fashion Jacket Women Coat;New;198.12;229.00;0;;INIT;no;;;198.12;;;5056798445887;Out of stock;DEFAULT
0005445711;M5056798448161;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'N2' Premium Real Leather Vintage Biker Jacket;New;280.00;309.00;3;;INIT;yes;;;280.00;;;5056798448161;;DEFAULT
0005343500;M5056798402927;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;Real Leather Laptop Sleeve Bag;New;109.00;109.00;4;;INIT;yes;;;;;;5056798402927;;DEFAULT
0004747406;M5056798427920;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Nancy' Real Leather Knee Length Belted Fashion Coat;New;148.27;369.00;0;;INIT;no;;;148.27;;;5056798427920;Out of stock;DEFAULT
0001457710;M5056798437073;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Molly' Real Leather Jacket;New;184.52;349.00;0;;INIT;no;;;184.52;;;5056798437073;Out of stock;DEFAULT
0004685901;M5056798425155;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Nirma' Detachable Hood Leather Biker Jacket;New;111.99;169.00;1;;INIT;yes;;;111.99;;;5056798425155;;DEFAULT
0004895906;M5056798422093;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Montaro' Real Leather Biker Jacket;New;189.00;189.00;9;;INIT;yes;;;;;;5056798422093;;DEFAULT
0005511904;M5056798453288;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Torino Classic' Real Leather Classic Bomber Jacket With Brando Collar;New;239.99;299.00;2;;INIT;yes;;;239.99;;;5056798453288;;DEFAULT
0005303008;M5056798440141;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'2419' Ladies Leather Aviator Jacket with Faux Fur Lining;New;222.93;389.00;0;;INIT;no;;;222.93;;;5056798440141;Out of stock;DEFAULT
0005389008;M5056798440691;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'2420' Ladies Leather Aviator Jacket With Oversized Fur Collar;New;233.60;389.00;1;;INIT;yes;;;233.60;;;5056798440691;;DEFAULT
0005495305;M5056798452625;women-footwear-womens_flats;Womens Flats;Classic Suede Sheepskin Slippers;New;79.99;79.99;4;;INIT;yes;;;;;;5056798452625;;DEFAULT
0004496809;M5056798452786;men-footwear-mens_shoes;Mens Shoes;'Duke' Classic Suede Sheepskin Slippers;New;53.32;79.99;0;;INIT;no;;;53.32;;;5056798452786;Out of stock;DEFAULT
0005508308;M5056798452540;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Firenze' Exquisite Real Leather Bomber Jacket;New;285.32;299.00;1;;INIT;yes;;;285.32;;;5056798452540;;DEFAULT
0005506809;M5056798452458;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Firenze' Exquisite Real Leather Bomber Jacket;New;305.32;319.00;1;;INIT;yes;;;305.32;;;5056798452458;;DEFAULT
0005511906;M5056798453301;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Torino Classic' Real Leather Classic Bomber Jacket With Brando Collar;New;239.99;299.00;1;;INIT;yes;;;239.99;;;5056798453301;;DEFAULT
0004755005;M5056798435529;women-footwear-womens_flats;Womens Flats;'Suzy' Real Sheepskin Fur Fluffy Sliders;New;58.67;105.00;1;;INIT;yes;;;58.67;;;5056798435529;;DEFAULT
0003703409;M5056798423236;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Lillian' Real Leather Biker Jacket;New;187.19;289.00;0;;INIT;no;;;187.19;;;5056798423236;Out of stock;DEFAULT
0005348100;M5056798408806;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;'Maven' Real Leather Messenger Bag;New;133.32;199.00;102;;INIT;yes;;;133.32;;;5056798408806;;DEFAULT
0005404000;M5056798444545;women-accessories-womens_bags_and_purses;Womens Bags & Purses;'Borsa della Moda' Real Leather Saddle Crossbody Bag;New;53.32;79.00;34;;INIT;yes;;;53.32;;;5056798444545;;DEFAULT
0003417607;M5056798418515;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Casey' Real Leather Biker Jacket;New;219.00;219.00;4;;INIT;yes;;;;;;5056798418515;;DEFAULT
0005445704;M5056798448093;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'N2' Premium Real Leather Vintage Biker Jacket;New;200.00;229.00;3;;INIT;yes;;;200.00;;;5056798448093;;DEFAULT
0000851800;M5061049609208;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Tab Zip Top Real Leather Crossbody Bag;New;39.99;59.99;0;;INIT;no;;;39.99;;;5061049609208;Out of stock;DEFAULT
0005487310;M5056798450867;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Strada Nera' Real Leather Mandarin Collar Zip-Up Casual Jacket;New;309.00;309.00;0;;INIT;no;;;;;;5056798450867;Out of stock;DEFAULT
0004358806;M5056798430395;men-accessories-mens_gloves_and_scarves;Mens Gloves & Scarves;Real Suede Leather Gloves;New;54.99;54.99;3;;INIT;yes;;;;;;5056798430395;;DEFAULT
0005354009;M5056798436243;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Real Leather Brando Jacket;New;215.47;269.00;1;;INIT;yes;;;215.47;;;5056798436243;;DEFAULT
0005447201;M5056798446655;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Corina' Collarless Casual Leather Jacket;New;186.65;199.00;6;;INIT;yes;;;186.65;;;5056798446655;;DEFAULT
0002162802;M5056798437660;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Ballina' Real Leather Short Blazer Jacket;New;113.12;189.00;0;;INIT;no;;;113.12;;;5056798437660;Out of stock;DEFAULT
0003703404;M5056798423182;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Lillian' Real Leather Biker Jacket;New;187.19;229.00;4;;INIT;yes;;;187.19;;;5056798423182;;DEFAULT
0005412101;M5056798444576;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Corina' Collarless Casual Leather Jacket;New;186.65;199.00;0;;INIT;no;;;186.65;;;5056798444576;Out of stock;DEFAULT
0005306603;M5056798439794;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'2418' Ladies Leather Biker Jacket with Faux Fur;New;180.27;349.00;4;;INIT;yes;;;180.27;;;5056798439794;;DEFAULT
0005451409;M5056798448857;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Donna Milano' Real Leather Fashion Biker Style Jacket;New;153.32;239.00;3;;INIT;yes;;;153.32;;;5056798448857;;DEFAULT
