Index,Image,Style,Colour,Offer SKU,SKURestockDate,StyleRestockDate,Cost Price,RRP,Sale Price,Stock,Q3 2024,Q4 2024,Q1 2025,Q2 2025,Total Sold
1,https://www.leathercompany.co.uk/images/products/zoom/1705510057-55605800.jpg,64033,2 tone tan,0004932900,2023-11-01,2023-11-01,6.95,59.99,29.99,240.0,43,125,179,200,547
1,https://www.leathercompany.co.uk/images/products/zoom/1705510057-55605800.jpg,64033,BLACK,0005310300,2024-10-01,2023-11-01,6.95,59.99,29.99,274.0,0,635,401,208,1244
1,https://www.leathercompany.co.uk/images/products/zoom/1705510057-55605800.jpg,64033,ICE GREY,0004933200,2023-11-01,2023-11-01,6.95,59.99,29.99,124.0,28,17,20,22,87
1,https://www.leathercompany.co.uk/images/products/zoom/1705510057-55605800.jpg,64033,RASPBERRY,0005347200,2024-11-01,2023-11-01,6.95,59.99,29.99,191.0,0,15,20,17,52
1,https://www.leathercompany.co.uk/images/products/zoom/1705510057-55605800.jpg,64033,ROSE,0004933700,2024-10-01,2023-11-01,6.95,59.99,29.99,202.0,0,31,30,28,89
1,https://www.leathercompany.co.uk/images/products/zoom/1705510057-55605800.jpg,64033,cotwold navy,0004933000,2023-11-01,2023-11-01,6.95,59.99,29.99,130.0,1,285,153,91,530
1,https://www.leathercompany.co.uk/images/products/zoom/1705510057-55605800.jpg,64033,deep lake,0004933100,2024-11-01,2023-11-01,6.95,59.99,29.99,135.0,0,20,18,19,57
1,https://www.leathercompany.co.uk/images/products/zoom/1705510057-55605800.jpg,64033,light wine,0004933300,2024-10-01,2023-11-01,6.95,59.99,29.99,96.0,0,52,20,17,89
1,https://www.leathercompany.co.uk/images/products/zoom/1705510057-55605800.jpg,64033,ochre yellow,0004933400,2024-10-01,2023-11-01,6.95,59.99,29.99,53.0,0,32,23,26,81
1,https://www.leathercompany.co.uk/images/products/zoom/1705510057-55605800.jpg,64033,parafin,0004933500,2023-11-01,2023-11-01,6.95,59.99,29.99,223.0,50,33,37,59,179
1,https://www.leathercompany.co.uk/images/products/zoom/1705510057-55605800.jpg,64033,sodalite blue,0004933800,2024-10-01,2023-11-01,6.95,59.99,29.99,147.0,0,18,16,18,52
2,https://www.leathercompany.co.uk/images/products/zoom/1719567968-82794600.jpg,cb-5,BLACK,0004786700,2023-06-01,2023-06-01,6.85,79.99,29.99,42.0,81,224,89,17,411
2,https://www.leathercompany.co.uk/images/products/zoom/1719567968-82794600.jpg,cb-5,BORDUEX,0004786800,2025-02-01,2023-06-01,6.85,79.99,29.99,0.0,5,5,1,0,11
2,https://www.leathercompany.co.uk/images/products/zoom/1719567968-82794600.jpg,cb-5,BUTTERSCOTCH,0005205800,2024-09-01,2023-06-01,6.85,79.99,29.99,25.0,4,26,4,5,39
2,https://www.leathercompany.co.uk/images/products/zoom/1719567968-82794600.jpg,cb-5,GREEN,0004786900,2023-06-01,2023-06-01,6.85,79.99,29.99,15.0,8,35,10,7,60
2,https://www.leathercompany.co.uk/images/products/zoom/1719567968-82794600.jpg,cb-5,ICE GREY,0005206000,2024-09-01,2023-06-01,6.85,79.99,29.99,27.0,1,16,6,1,24
2,https://www.leathercompany.co.uk/images/products/zoom/1719567968-82794600.jpg,cb-5,MUSHROOM,0005206100,2024-11-01,2023-06-01,6.85,79.99,29.99,0.0,0,29,4,0,33
2,https://www.leathercompany.co.uk/images/products/zoom/1719567968-82794600.jpg,cb-5,MUSTARD,0005206200,2024-09-01,2023-06-01,6.85,79.99,29.99,54.0,1,4,2,3,10
2,https://www.leathercompany.co.uk/images/products/zoom/1719567968-82794600.jpg,cb-5,NAVY,0004787000,2023-06-01,2023-06-01,6.85,79.99,29.99,5.0,22,77,11,20,130
2,https://www.leathercompany.co.uk/images/products/zoom/1719567968-82794600.jpg,cb-5,ORANGE,0004787100,2023-06-01,2023-06-01,6.85,79.99,29.99,78.0,13,13,7,10,43
2,https://www.leathercompany.co.uk/images/products/zoom/1719567968-82794600.jpg,cb-5,PINK,0005057600,2024-11-01,2023-06-01,6.85,79.99,29.99,12.0,0,3,6,2,11
2,https://www.leathercompany.co.uk/images/products/zoom/1719567968-82794600.jpg,cb-5,RASPBERRY,0005206300,2024-09-01,2023-06-01,6.85,79.99,29.99,92.0,2,21,7,2,32
2,https://www.leathercompany.co.uk/images/products/zoom/1719567968-82794600.jpg,cb-5,TAN,0004787200,2023-06-01,2023-06-01,6.85,79.99,29.99,257.0,13,42,14,7,76
2,https://www.leathercompany.co.uk/images/products/zoom/1719567968-82794600.jpg,cb-5,WHITE,0005057800,2024-11-01,2023-06-01,6.85,79.99,29.99,0.0,0,10,16,35,61
2,https://www.leathercompany.co.uk/images/products/zoom/1719567968-82794600.jpg,cb-5,WOOD ROSE,0005057900,2024-09-01,2023-06-01,6.85,79.99,29.99,34.0,3,18,4,4,29
2,https://www.leathercompany.co.uk/images/products/zoom/1719567968-82794600.jpg,cb-5,YELLOW,0004787300,2023-06-01,2023-06-01,6.85,79.99,29.99,16.0,4,3,7,4,18
2,https://www.leathercompany.co.uk/images/products/zoom/1719567968-82794600.jpg,cb-5,deep lake,0005205900,2024-09-01,2023-06-01,6.85,79.99,29.99,87.0,3,15,3,5,26
3,https://www.leathercompany.co.uk/images/products/zoom/1704884200-69457300.jpg,63753,2 tone tan,0004934000,2024-10-01,2023-11-01,8.65,79.00,39.99,0.0,0,265,32,3,300
3,https://www.leathercompany.co.uk/images/products/zoom/1704884200-69457300.jpg,63753,BLACK,0004933900,2024-10-01,2023-11-01,8.65,79.00,39.99,0.0,0,207,10,2,219
3,https://www.leathercompany.co.uk/images/products/zoom/1704884200-69457300.jpg,63753,BLUE,0005403400,2025-02-01,2023-11-01,8.65,79.00,39.99,147.0,0,0,2,2,4
3,https://www.leathercompany.co.uk/images/products/zoom/1704884200-69457300.jpg,63753,BURGANDY,0005403500,2025-02-01,2023-11-01,8.65,79.00,39.99,33.0,0,0,9,5,14
3,https://www.leathercompany.co.uk/images/products/zoom/1704884200-69457300.jpg,63753,MANDARIN,0004934200,2023-11-01,2023-11-01,8.65,79.00,39.99,0.0,54,33,14,2,103
3,https://www.leathercompany.co.uk/images/products/zoom/1704884200-69457300.jpg,63753,OLIVE,0005403700,2025-01-01,2023-11-01,8.65,79.00,39.99,29.0,0,0,5,4,9
3,https://www.leathercompany.co.uk/images/products/zoom/1704884200-69457300.jpg,63753,RED,0005403800,2025-01-01,2023-11-01,8.65,79.00,39.99,36.0,0,0,6,9,15
3,https://www.leathercompany.co.uk/images/products/zoom/1704884200-69457300.jpg,63753,ROSE,0004934600,2023-11-01,2023-11-01,8.65,79.00,39.99,0.0,22,10,1,0,33
3,https://www.leathercompany.co.uk/images/products/zoom/1704884200-69457300.jpg,63753,TAN,0005403900,2025-02-01,2023-11-01,8.65,79.00,39.99,247.0,0,0,4,6,10
3,https://www.leathercompany.co.uk/images/products/zoom/1704884200-69457300.jpg,63753,WINE,0005404100,2025-02-01,2023-11-01,8.65,79.00,39.99,20.0,0,0,3,5,8
3,https://www.leathercompany.co.uk/images/products/zoom/1704884200-69457300.jpg,63753,deep lake,0004934100,2023-11-01,2023-11-01,8.65,79.00,39.99,58.0,24,12,6,2,44
3,https://www.leathercompany.co.uk/images/products/zoom/1704884200-69457300.jpg,63753,ever green,0005403600,2025-03-01,2023-11-01,8.65,79.00,39.99,11.0,0,0,1,2,3
3,https://www.leathercompany.co.uk/images/products/zoom/1704884200-69457300.jpg,63753,ochre yellow,0004934300,2023-12-01,2023-11-01,8.65,79.00,39.99,0.0,16,2,0,0,18
3,https://www.leathercompany.co.uk/images/products/zoom/1704884200-69457300.jpg,63753,parafin,0004934400,2024-10-01,2023-11-01,8.65,79.00,39.99,0.0,0,101,28,2,131
3,https://www.leathercompany.co.uk/images/products/zoom/1704884200-69457300.jpg,63753,rasberry sorbet,0004934500,2023-11-01,2023-11-01,8.65,79.00,39.99,0.0,21,30,2,0,53
3,https://www.leathercompany.co.uk/images/products/zoom/1704884200-69457300.jpg,63753,snake,0005404000,2025-04-01,2023-11-01,8.65,79.00,39.99,34.0,0,0,0,1,1
3,https://www.leathercompany.co.uk/images/products/zoom/1704884200-69457300.jpg,63753,sodalite blue,0004934700,2023-11-01,2023-11-01,8.65,79.00,39.99,3.0,25,21,6,6,58
4,https://www.leathercompany.co.uk/images/products/zoom/1704976091-05092000.jpg,63931,2 tone tan,0005346900,2024-10-01,2023-11-01,12.35,110.00,54.99,172.0,0,135,67,33,235
4,https://www.leathercompany.co.uk/images/products/zoom/1704976091-05092000.jpg,63931,BLACK,0005347000,2024-10-01,2023-11-01,12.35,110.00,54.99,20.0,0,260,54,72,386
4,https://www.leathercompany.co.uk/images/products/zoom/1704976091-05092000.jpg,63931,cotwold navy,0004928300,2024-10-01,2023-11-01,12.35,110.00,54.99,123.0,0,100,47,12,159
4,https://www.leathercompany.co.uk/images/products/zoom/1704976091-05092000.jpg,63931,ochre yellow,0004928400,2023-11-01,2023-11-01,12.35,110.00,54.99,0.0,11,0,0,0,11
4,https://www.leathercompany.co.uk/images/products/zoom/1704976091-05092000.jpg,63931,parafin,0004928500,2023-11-01,2023-11-01,12.35,110.00,54.99,3.0,6,63,35,24,128
4,https://www.leathercompany.co.uk/images/products/zoom/1704976091-05092000.jpg,63931,rasberry sorbet,0004928600,2023-11-01,2023-11-01,12.35,110.00,54.99,0.0,11,0,0,0,11
4,https://www.leathercompany.co.uk/images/products/zoom/1704976091-05092000.jpg,63931,sodalite blue,0004928700,2023-11-01,2023-11-01,12.35,110.00,54.99,0.0,14,8,0,0,22
6,https://www.leathercompany.co.uk/images/products/1677165744-11891300.jpg,63594,BLUE,0004555400,2023-05-01,2023-02-01,-,90.00,29.99,4.0,3,28,39,99,169
6,https://www.leathercompany.co.uk/images/products/1677165744-11891300.jpg,63594,TAUPE,0004555500,2023-02-01,2023-02-01,-,90.00,29.99,0.0,20,93,102,177,392
6,https://www.leathercompany.co.uk/images/products/1677165744-11891300.jpg,63594,fennel seed,0004555600,2024-09-01,2023-02-01,-,90.00,29.99,61.0,1,9,13,32,55
7,https://www.leathercompany.co.uk/images/products/zoom/1727108784-92342500.jpg,ava,BLACK,0005291800,2024-09-01,2024-09-01,8.95,94.99,32.49,1487.0,1,411,5,1,418
7,https://www.leathercompany.co.uk/images/products/zoom/1727108784-92342500.jpg,ava,BROWN,0005292000,2025-07-01,2024-09-01,8.95,94.99,32.49,593.0,0,214,0,0,214
7,https://www.leathercompany.co.uk/images/products/zoom/1727108784-92342500.jpg,ava,COGNAC,0005291900,2024-10-01,2024-09-01,8.95,94.99,32.49,738.0,0,617,7,3,627
8,https://www.leathercompany.co.uk/images/products/zoom/1731679127-02182000.jpg,Edinburgh,BERRY,0005384700,2024-12-01,2024-11-01,-,85.00,33.99,96.0,0,15,38,5,58
8,https://www.leathercompany.co.uk/images/products/zoom/1731679127-02182000.jpg,Edinburgh,BLACK,0005384600,2024-11-01,2024-11-01,-,85.00,33.99,67.0,0,289,359,51,699
8,https://www.leathercompany.co.uk/images/products/zoom/1731679127-02182000.jpg,Edinburgh,COGNAC,0005384800,2024-11-01,2024-11-01,-,85.00,31.99,300.0,0,79,107,15,201
8,https://www.leathercompany.co.uk/images/products/zoom/1731679127-02182000.jpg,Edinburgh,MUSHROOM,0005384900,2024-11-01,2024-11-01,-,85.00,33.99,83.0,0,19,37,13,69
8,https://www.leathercompany.co.uk/images/products/zoom/1731679127-02182000.jpg,Edinburgh,NAVY,0005385000,2024-11-01,2024-11-01,-,85.00,33.99,44.0,0,91,86,20,197
9,https://www.leathercompany.co.uk/images/products/zoom/1704893491-55536000.jpg,63754,2 tone tan,0004929400,2023-11-01,2023-11-01,13.0,129.00,65.0,0.0,13,106,82,0,201
9,https://www.leathercompany.co.uk/images/products/zoom/1704893491-55536000.jpg,63754,BLACK,0004929300,2023-11-01,2023-11-01,13.0,129.00,65.0,0.0,9,128,9,0,146
9,https://www.leathercompany.co.uk/images/products/zoom/1704893491-55536000.jpg,63754,MANDARIN,0004929600,2023-11-01,2023-11-01,13.0,129.00,65.0,50.0,8,7,13,13,41
9,https://www.leathercompany.co.uk/images/products/zoom/1704893491-55536000.jpg,63754,ROSE,0004930000,2023-11-01,2023-11-01,13.0,129.00,65.0,0.0,9,37,4,0,50
9,https://www.leathercompany.co.uk/images/products/zoom/1704893491-55536000.jpg,63754,deep lake,0004929500,2023-11-01,2023-11-01,13.0,129.00,65.0,0.0,12,18,0,0,30
9,https://www.leathercompany.co.uk/images/products/zoom/1704893491-55536000.jpg,63754,ochre yellow,0004929700,2023-11-01,2023-11-01,13.0,129.00,65.0,0.0,0,0,0,0,0
9,https://www.leathercompany.co.uk/images/products/zoom/1704893491-55536000.jpg,63754,parafin,0004929800,2023-11-01,2023-11-01,13.0,129.00,65.0,17.0,4,16,9,6,35
9,https://www.leathercompany.co.uk/images/products/zoom/1704893491-55536000.jpg,63754,rasberry sorbet,0004929900,2023-11-01,2023-11-01,13.0,129.00,65.0,0.0,13,30,0,0,43
9,https://www.leathercompany.co.uk/images/products/zoom/1704893491-55536000.jpg,63754,sodalite blue,0004930100,2023-11-01,2023-11-01,13.0,129.00,65.0,0.0,21,24,0,0,45
10,https://www.leathercompany.co.uk/images/products/1675185318-60369900.jpg,ph-2,BLACK,0004530300,2024-08-01,2023-05-01,-,49.99,20.0,0.0,22,25,0,0,47
10,https://www.leathercompany.co.uk/images/products/1675185318-60369900.jpg,ph-2,BORDUEX,0004530400,2023-06-01,2023-05-01,-,49.99,20.0,102.0,8,46,10,7,71
10,https://www.leathercompany.co.uk/images/products/1675185318-60369900.jpg,ph-2,BROWN,0004530500,2023-06-01,2023-05-01,-,49.99,20.0,19.0,6,51,34,11,102
10,https://www.leathercompany.co.uk/images/products/1675185318-60369900.jpg,ph-2,COGNAC,0004530600,2023-11-01,2023-05-01,-,49.99,20.0,0.0,16,49,10,0,75
10,https://www.leathercompany.co.uk/images/products/1675185318-60369900.jpg,ph-2,RED,0004530800,2023-05-01,2023-05-01,-,49.99,20.0,512.0,6,45,13,5,69
12,https://www.leathercompany.co.uk/images/products/zoom/1727189485-53374200.jpg,delilah,BLACK,0005292400,2025-06-01,2024-10-01,8.95,94.99,32.49,1190.0,0,405,15,2,422
12,https://www.leathercompany.co.uk/images/products/zoom/1727189485-53374200.jpg,delilah,BROWN,0005292500,2025-06-01,2024-10-01,8.95,94.99,32.49,556.0,0,159,58,3,220
12,https://www.leathercompany.co.uk/images/products/zoom/1727189485-53374200.jpg,delilah,COGNAC,0005292600,2024-10-01,2024-10-01,8.95,94.99,32.49,528.0,0,169,181,23,373
14,https://www.leathercompany.co.uk/images/products/zoom/1705074097-67650300.jpg,64064,2 tone tan,0004928900,2024-10-01,2023-11-01,15.75,129.00,63.99,0.0,0,98,31,0,129
14,https://www.leathercompany.co.uk/images/products/zoom/1705074097-67650300.jpg,64064,BLACK,0005347100,2024-11-01,2023-11-01,15.75,129.00,63.99,0.0,0,124,0,0,124
14,https://www.leathercompany.co.uk/images/products/zoom/1705074097-67650300.jpg,64064,cotwold navy,0004929000,2023-11-01,2023-11-01,15.75,129.00,63.99,22.0,1,31,41,11,84
14,https://www.leathercompany.co.uk/images/products/zoom/1705074097-67650300.jpg,64064,deep lake,0004929100,2023-11-01,2023-11-01,15.75,129.00,63.99,0.0,4,39,29,1,73
14,https://www.leathercompany.co.uk/images/products/zoom/1705074097-67650300.jpg,64064,parafin,0004929200,2023-11-01,2023-11-01,15.75,129.00,63.99,0.0,8,39,33,9,89
15,https://www.leathercompany.co.uk/images/products/zoom/1719411941-07495600.jpg,64638/cb-9,2 tone tan,0005203600,2024-07-01,2024-07-01,6.85,74.99,29.99,156.0,3,87,55,13,158
15,https://www.leathercompany.co.uk/images/products/zoom/1719411941-07495600.jpg,64638/cb-9,BLACK,0005203500,2024-07-01,2024-07-01,6.85,74.99,29.99,0.0,4,295,196,10,505
15,https://www.leathercompany.co.uk/images/products/zoom/1719411941-07495600.jpg,64638/cb-9,BURNT ORANGE,0005203700,2025-08-01,2024-07-01,6.85,74.99,29.99,109.0,0,8,11,7,26
15,https://www.leathercompany.co.uk/images/products/zoom/1719411941-07495600.jpg,64638/cb-9,BUTTERSCOTCH,0005203800,2025-08-01,2024-07-01,6.85,74.99,29.99,22.0,0,18,21,5,44
15,https://www.leathercompany.co.uk/images/products/zoom/1719411941-07495600.jpg,64638/cb-9,ICE GREY,0005204000,2024-10-01,2024-07-01,6.85,74.99,29.99,12.0,0,21,14,9,44
15,https://www.leathercompany.co.uk/images/products/zoom/1719411941-07495600.jpg,64638/cb-9,MUSTARD,0005204100,2024-10-01,2024-07-01,6.85,74.99,29.99,45.0,0,8,10,2,20
15,https://www.leathercompany.co.uk/images/products/zoom/1719411941-07495600.jpg,64638/cb-9,RASPBERRY,0005204200,2024-07-01,2024-07-01,6.85,74.99,29.99,73.0,1,35,18,2,56
15,https://www.leathercompany.co.uk/images/products/zoom/1719411941-07495600.jpg,64638/cb-9,WOOD ROSE,0005204300,2024-07-01,2024-07-01,6.85,74.99,29.99,25.0,2,19,14,1,36
15,https://www.leathercompany.co.uk/images/products/zoom/1719411941-07495600.jpg,64638/cb-9,deep lake,0005203900,2024-08-01,2024-07-01,6.85,74.99,29.99,72.0,2,29,25,4,60
16,https://www.leathercompany.co.uk/images/products/zoom/1719413276-13896800.jpg,63621/tab,2 tone tan,0005204500,2024-08-01,2024-08-01,6.85,77.99,29.99,147.0,5,112,57,14,188
16,https://www.leathercompany.co.uk/images/products/zoom/1719413276-13896800.jpg,63621/tab,BLACK,0005204400,2024-08-01,2024-08-01,6.85,77.99,29.99,0.0,6,354,163,2,525
16,https://www.leathercompany.co.uk/images/products/zoom/1719413276-13896800.jpg,63621/tab,BURNT ORANGE,0005204600,2024-09-01,2024-08-01,6.85,77.99,29.99,103.0,1,19,8,4,32
16,https://www.leathercompany.co.uk/images/products/zoom/1719413276-13896800.jpg,63621/tab,BUTTERSCOTCH,0005204700,2025-06-01,2024-08-01,6.85,77.99,29.99,34.0,0,22,6,1,29
16,https://www.leathercompany.co.uk/images/products/zoom/1719413276-13896800.jpg,63621/tab,ICE GREY,0005204900,2024-08-01,2024-08-01,6.85,77.99,29.99,31.0,2,26,6,4,38
16,https://www.leathercompany.co.uk/images/products/zoom/1719413276-13896800.jpg,63621/tab,MUSTARD,0005205000,2024-10-01,2024-08-01,6.85,77.99,29.99,33.0,0,16,10,5,31
16,https://www.leathercompany.co.uk/images/products/zoom/1719413276-13896800.jpg,63621/tab,RASPBERRY,0005205100,2024-10-01,2024-08-01,6.85,77.99,29.99,105.0,0,19,10,0,29
16,https://www.leathercompany.co.uk/images/products/zoom/1719413276-13896800.jpg,63621/tab,WOOD ROSE,0005205200,2024-10-01,2024-08-01,6.85,77.99,29.99,39.0,0,21,4,4,29
16,https://www.leathercompany.co.uk/images/products/zoom/1719413276-13896800.jpg,63621/tab,deep lake,0005204800,2024-10-01,2024-08-01,6.85,77.99,29.99,96.0,0,25,11,3,39
17,https://www.leathercompany.co.uk/images/products/zoom/1708622920-21040000.jpg,x-30,BLACK,0005050700,2024-04-01,2024-04-01,-,34.99,24.99,6.0,19,130,5,17,171
17,https://www.leathercompany.co.uk/images/products/zoom/1708622920-21040000.jpg,x-30,GREEN,0005050800,2024-04-01,2024-04-01,-,34.99,24.99,0.0,7,44,15,6,72
17,https://www.leathercompany.co.uk/images/products/zoom/1708622920-21040000.jpg,x-30,NAVY,0005050900,2025-03-01,2024-04-01,-,34.99,24.99,4.0,9,27,2,15,53
17,https://www.leathercompany.co.uk/images/products/zoom/1708622920-21040000.jpg,x-30,ORANGE,0005051000,2024-05-01,2024-04-01,-,34.99,24.99,10.0,5,38,14,3,60
17,https://www.leathercompany.co.uk/images/products/zoom/1708622920-21040000.jpg,x-30,PINK,0005051100,2025-06-01,2024-04-01,-,34.99,24.99,0.0,0,0,12,2,14
17,https://www.leathercompany.co.uk/images/products/zoom/1708622920-21040000.jpg,x-30,TAN,0005051200,2024-05-01,2024-04-01,-,34.99,24.99,0.0,6,52,4,6,68
17,https://www.leathercompany.co.uk/images/products/zoom/1708622920-21040000.jpg,x-30,TEAL,0005051300,2024-06-01,2024-04-01,-,34.99,24.99,0.0,4,44,3,4,55
17,https://www.leathercompany.co.uk/images/products/zoom/1708622920-21040000.jpg,x-30,WHITE,0005051400,2024-05-01,2024-04-01,-,34.99,24.99,11.0,8,25,12,12,57
17,https://www.leathercompany.co.uk/images/products/zoom/1708622920-21040000.jpg,x-30,WINE,0005051500,2024-05-01,2024-04-01,-,34.99,24.99,0.0,8,62,1,0,71
17,https://www.leathercompany.co.uk/images/products/zoom/1708622920-21040000.jpg,x-30,WOOD ROSE,0005051600,2024-04-01,2024-04-01,-,34.99,24.99,0.0,1,18,33,3,55
18,https://www.leathercompany.co.uk/images/products/zoom/1705336574-08799100.jpg,64203,2 tone tan,0004931800,2023-11-01,2023-11-01,13.35,115.00,54.99,78.0,21,52,19,8,100
18,https://www.leathercompany.co.uk/images/products/zoom/1705336574-08799100.jpg,64203,BLACK,0004931700,2024-10-01,2023-11-01,13.35,115.00,54.99,7.0,0,92,55,4,151
18,https://www.leathercompany.co.uk/images/products/zoom/1705336574-08799100.jpg,64203,MANDARIN,0004932000,2023-12-01,2023-11-01,13.35,115.00,54.99,0.0,10,9,4,2,25
18,https://www.leathercompany.co.uk/images/products/zoom/1705336574-08799100.jpg,64203,cotwold navy,0004931900,2023-11-01,2023-11-01,13.35,115.00,54.99,0.0,21,33,14,0,68
18,https://www.leathercompany.co.uk/images/products/zoom/1705336574-08799100.jpg,64203,ochre yellow,0004932100,2023-12-01,2023-11-01,13.35,115.00,54.99,14.0,3,16,2,2,23
18,https://www.leathercompany.co.uk/images/products/zoom/1705336574-08799100.jpg,64203,parafin,0004932200,2023-11-01,2023-11-01,13.35,115.00,54.99,8.0,8,19,7,3,37
19,https://www.leathercompany.co.uk/images/products/zoom/1704473081-84509800.jpg,62879,2 tone tan,0004927500,2023-11-01,2023-11-01,14.0,125.00,62.99,0.0,5,73,17,0,95
19,https://www.leathercompany.co.uk/images/products/zoom/1704473081-84509800.jpg,62879,BLACK,0004927600,2024-10-01,2023-11-01,14.0,125.00,62.99,0.0,0,100,0,0,100
